product_id,title,description,category,price
5337,High-Performance Headphones,Smart technology integrated for seamless operation.,Clothing,36576
5338,High-Performance Mixer Grinder,Smart technology integrated for seamless operation.,Accessories,65846
5339,Portable Laptop,Delivers high performance with excellent build quality.,Clothing,74450
5340,Smart Mixer Grinder,"Lightweight, durable, and built with premium materials.",Mobiles,16750
5341,Durable Television,Compact and portable design ideal for travel.,Accessories,74109
5342,Advanced Smartphone,"Lightweight, durable, and built with premium materials.",Mobiles,93429
5343,Durable Laptop,Compact and portable design ideal for travel.,Computers,49184
5344,Smart Backpack,Delivers high performance with excellent build quality.,Sports,38270
5345,Premium Laptop,"User-friendly, efficient, and value for money.",Computers,41481
5346,Advanced Television,Smart technology integrated for seamless operation.,Electronics,37993
5347,Eco-Friendly Mixer Grinder,"User-friendly, efficient, and value for money.",Clothing,11332
5348,Portable Mixer Grinder,High quality and reliable product with long-lasting performance.,Sports,78755
5349,Durable Smartphone,High quality and reliable product with long-lasting performance.,Footwear,42268
5350,Compact Camera,Delivers high performance with excellent build quality.,Accessories,13684
5351,Durable Power Bank,"Lightweight, durable, and built with premium materials.",Sports,1195
5352,Portable Laptop,Advanced design optimized for everyday use.,Computers,54793
5353,Eco-Friendly Television,Smart technology integrated for seamless operation.,Computers,30971
5354,Wireless Backpack,"User-friendly, efficient, and value for money.",Electronics,86276
5355,Compact Mixer Grinder,Eco-friendly materials used ensuring sustainability.,Sports,78801
5356,Advanced Power Bank,"Lightweight, durable, and built with premium materials.",Kitchen,29150
5357,Compact Watch,"User-friendly, efficient, and value for money.",Mobiles,61575
5358,Premium Laptop,"User-friendly, efficient, and value for money.",Sports,77138
5359,High-Performance Backpack,Smart technology integrated for seamless operation.,Footwear,75664
5360,Eco-Friendly Backpack,Compact and portable design ideal for travel.,Footwear,61081
5361,Eco-Friendly Television,"User-friendly, efficient, and value for money.",Kitchen,86883
5362,Portable Watch,"Lightweight, durable, and built with premium materials.",Electronics,64151
5363,Compact Watch,High quality and reliable product with long-lasting performance.,Electronics,46618
5364,High-Performance Camera,High quality and reliable product with long-lasting performance.,Sports,53419
5365,Advanced Laptop,Smart technology integrated for seamless operation.,Mobiles,14804
5366,Smart Laptop,"Lightweight, durable, and built with premium materials.",Electronics,29333
5367,Eco-Friendly Headphones,Smart technology integrated for seamless operation.,Home Appliances,59028
5368,High-Performance Shoes,"User-friendly, efficient, and value for money.",Kitchen,46869
5369,Portable Power Bank,Delivers high performance with excellent build quality.,Mobiles,67058
5370,Portable Television,Eco-friendly materials used ensuring sustainability.,Sports,41421
5371,Wireless Watch,Smart technology integrated for seamless operation.,Footwear,35277
5372,Smart Camera,"Lightweight, durable, and built with premium materials.",Sports,56398
5373,Wireless Television,"Lightweight, durable, and built with premium materials.",Home Appliances,39652
5374,Smart Smartphone,"User-friendly, efficient, and value for money.",Kitchen,18894
5375,Portable Smartphone,"Lightweight, durable, and built with premium materials.",Footwear,98150
5376,Portable Backpack,"User-friendly, efficient, and value for money.",Electronics,64436
5377,Premium Headphones,Eco-friendly materials used ensuring sustainability.,Electronics,87931
5378,Portable Backpack,High quality and reliable product with long-lasting performance.,Accessories,69508
5379,Advanced Power Bank,Eco-friendly materials used ensuring sustainability.,Mobiles,84707
5380,Wireless Camera,High quality and reliable product with long-lasting performance.,Computers,25433
5381,High-Performance Headphones,Advanced design optimized for everyday use.,Mobiles,7320
5382,High-Performance Mixer Grinder,"User-friendly, efficient, and value for money.",Accessories,15119
5383,Durable Laptop,Smart technology integrated for seamless operation.,Accessories,70339
5384,Compact Television,"User-friendly, efficient, and value for money.",Clothing,18711
5385,Portable Mixer Grinder,Compact and portable design ideal for travel.,Computers,46179
5386,Wireless Shoes,Compact and portable design ideal for travel.,Computers,18367
5387,Eco-Friendly Shoes,"Lightweight, durable, and built with premium materials.",Footwear,35985
5388,High-Performance Television,Eco-friendly materials used ensuring sustainability.,Accessories,85662
5389,Premium Watch,Advanced design optimized for everyday use.,Electronics,93499
5390,High-Performance Watch,"User-friendly, efficient, and value for money.",Accessories,3713
5391,Durable Headphones,High quality and reliable product with long-lasting performance.,Kitchen,45497
5392,Durable Watch,Smart technology integrated for seamless operation.,Clothing,31068
5393,Eco-Friendly Headphones,Compact and portable design ideal for travel.,Home Appliances,26765
5394,Advanced Television,Compact and portable design ideal for travel.,Home Appliances,2578
5395,Durable Backpack,Delivers high performance with excellent build quality.,Mobiles,58813
5396,Durable Smartphone,Compact and portable design ideal for travel.,Kitchen,53124
5397,Smart Camera,Advanced design optimized for everyday use.,Accessories,51381
5398,Smart Watch,Delivers high performance with excellent build quality.,Electronics,51989
5399,High-Performance Headphones,"Lightweight, durable, and built with premium materials.",Computers,20425
5400,Smart Shoes,Eco-friendly materials used ensuring sustainability.,Clothing,64183
5401,Wireless Shoes,Advanced design optimized for everyday use.,Mobiles,59997
5402,Smart Power Bank,Advanced design optimized for everyday use.,Home Appliances,35311
5403,High-Performance Backpack,High quality and reliable product with long-lasting performance.,Electronics,76654
5404,Wireless Headphones,Eco-friendly materials used ensuring sustainability.,Computers,2339
5405,Advanced Camera,Eco-friendly materials used ensuring sustainability.,Computers,9909
5406,Premium Headphones,"User-friendly, efficient, and value for money.",Electronics,6562
5407,Wireless Television,"Lightweight, durable, and built with premium materials.",Footwear,33665
5408,Eco-Friendly Watch,"User-friendly, efficient, and value for money.",Sports,58917
5409,Durable Mixer Grinder,High quality and reliable product with long-lasting performance.,Sports,68764
5410,Premium Backpack,Delivers high performance with excellent build quality.,Computers,38231
5411,Compact Headphones,Delivers high performance with excellent build quality.,Electronics,27570
5412,Durable Power Bank,Compact and portable design ideal for travel.,Accessories,67658
5413,Smart Camera,High quality and reliable product with long-lasting performance.,Sports,76491
5414,Compact Laptop,"User-friendly, efficient, and value for money.",Kitchen,20251
5415,Portable Power Bank,Compact and portable design ideal for travel.,Kitchen,10663
5416,High-Performance Backpack,Delivers high performance with excellent build quality.,Accessories,17243
5417,Compact Shoes,Smart technology integrated for seamless operation.,Sports,79655
5418,High-Performance Power Bank,Eco-friendly materials used ensuring sustainability.,Computers,61192
5419,Portable Power Bank,"User-friendly, efficient, and value for money.",Footwear,62854
5420,Durable Laptop,"User-friendly, efficient, and value for money.",Kitchen,85120
5421,Smart Television,Compact and portable design ideal for travel.,Accessories,46442
5422,Smart Backpack,Compact and portable design ideal for travel.,Clothing,48454
5423,Portable Mixer Grinder,Delivers high performance with excellent build quality.,Clothing,29348
5424,Smart Headphones,Smart technology integrated for seamless operation.,Clothing,36366
5425,Portable Smartphone,Delivers high performance with excellent build quality.,Clothing,92799
5426,Eco-Friendly Smartphone,Compact and portable design ideal for travel.,Electronics,20049
5427,Wireless Backpack,High quality and reliable product with long-lasting performance.,Kitchen,48144
5428,Compact Watch,Advanced design optimized for everyday use.,Footwear,87445
5429,Advanced Camera,"Lightweight, durable, and built with premium materials.",Clothing,16475
5430,Compact Television,"User-friendly, efficient, and value for money.",Kitchen,56523
5431,Premium Power Bank,Advanced design optimized for everyday use.,Clothing,93683
5432,Smart Shoes,"User-friendly, efficient, and value for money.",Computers,57581
5433,Compact Watch,Compact and portable design ideal for travel.,Computers,83395
5434,Smart Camera,Advanced design optimized for everyday use.,Clothing,74186
5435,Portable Television,"User-friendly, efficient, and value for money.",Sports,73864
5436,Smart Smartphone,"Lightweight, durable, and built with premium materials.",Electronics,53801
5437,Smart Power Bank,High quality and reliable product with long-lasting performance.,Footwear,76982
5438,Premium Mixer Grinder,"User-friendly, efficient, and value for money.",Footwear,69025
5439,Wireless Mixer Grinder,Delivers high performance with excellent build quality.,Kitchen,58468
5440,Wireless Headphones,Eco-friendly materials used ensuring sustainability.,Kitchen,38121
5441,Portable Television,Compact and portable design ideal for travel.,Electronics,58826
5442,Smart Headphones,"Lightweight, durable, and built with premium materials.",Home Appliances,76702
5443,Portable Shoes,High quality and reliable product with long-lasting performance.,Clothing,36435
5444,Durable Power Bank,Smart technology integrated for seamless operation.,Computers,69548
5445,Premium Camera,Eco-friendly materials used ensuring sustainability.,Mobiles,39094
5446,Smart Backpack,Delivers high performance with excellent build quality.,Home Appliances,23715
5447,Smart Power Bank,"User-friendly, efficient, and value for money.",Kitchen,44656
